4061	940	4061	
4060	941	4060	
4059	942	4059	
4058	943	4058	
4057	944	4057	
4056	945	4056	
4055	946	4055	
4054	947	4054	
4053	948	4053	
4052	949	4052	
4051	950	4051	
4050	951	4050	
4049	952	4049	
4048	953	4048	
4047	954	4047	
4046	955	4046	
4045	956	4045	
4044	957	4044	
4043	958	4043	
4042	959	4042	
4041	960	4041	
4040	961	4040	
4039	962	4039	
4038	963	4038	
4037	964	4037	
4036	965	4036	
4035	966	4035	
4034	967	4034	
4033	968	4033	
4032	969	4032	
4031	970	4031	
4030	971	4030	
4029	972	4029	
4028	973	4028	
4027	974	4027	
4026	975	4026	
4025	976	4025	
4024	977	4024	
4023	978	4023	
4022	979	4022	
4021	980	4021	
4020	981	4020	
4019	982	4019	
4018	983	4018	
4017	984	4017	
4016	985	4016	
4015	986	4015	
4014	987	4014	
4013	988	4013	
4012	989	4012	
4011	990	4011	
4010	991	4010	
4009	992	4009	
4008	993	4008	
4007	994	4007	
4006	995	4006	
4005	996	4005	
4004	997	4004	
4003	998	4003	
4002	999	4002	
4001	1000	4001	
4000	1001	4000	
3999	1002	3999	
3998	1003	3998	
3997	1004	3997	
3996	1005	3996	
3995	1006	3995	
3994	1007	3994	
3993	1008	3993	
3992	1009	3992	
3991	1010	3991	
3990	1011	3990	
3989	1012	3989	
3988	1013	3988	
3987	1014	3987	
3986	1015	3986	
3985	1016	3985	
3984	1017	3984	
3983	1018	3983	
3982	1019	3982	
3981	1020	3981	
3980	1021	3980	
3979	1022	3979	
3978	1023	3978	
3977	1024	3977	
3976	1025	3976	
3975	1026	3975	
3974	1027	3974	
3973	1028	3973	
3972	1029	3972	
3971	1030	3971	
3970	1031	3970	
3969	1032	3969	
3968	1033	3968	
3967	1034	3967	
3966	1035	3966	
3965	1036	3965	
3964	1037	3964	
3963	1038	3963	
3962	1039	3962	
3961	1040	3961	
3960	1041	3960	
3959	1042	3959	
3958	1043	3958	
3957	1044	3957	
3956	1045	3956	
3955	1046	3955	
3954	1047	3954	
3953	1048	3953	
3952	1049	3952	
3951	1050	3951	
3950	1051	3950	
3949	1052	3949	
3948	1053	3948	
3947	1054	3947	
3946	1055	3946	
3945	1056	3945	
3944	1057	3944	
3943	1058	3943	
3942	1059	3942	
3941	1060	3941	
3940	1061	3940	
3939	1062	3939	
3938	1063	3938	
3937	1064	3937	
3936	1065	3936	
3935	1066	3935	
3934	1067	3934	
3933	1068	3933	
3932	1069	3932	
3931	1070	3931	
3930	1071	3930	
3929	1072	3929	
3928	1073	3928	
3927	1074	3927	
3926	1075	3926	
3925	1076	3925	
3924	1077	3924	
3923	1078	3923	
3922	1079	3922	
3921	1080	3921	
3920	1081	3920	
3919	1082	3919	
3918	1083	3918	
3917	1084	3917	
3916	1085	3916	
3915	1086	3915	
3914	1087	3914	
3913	1088	3913	
3912	1089	3912	
3911	1090	3911	
3910	1091	3910	
3909	1092	3909	
3908	1093	3908	
3907	1094	3907	
3906	1095	3906	
3905	1096	3905	
3904	1097	3904	
3903	1098	3903	
3902	1099	3902	
3901	1100	3901	
3900	1101	3900	
3899	1102	3899	
3898	1103	3898	
3897	1104	3897	
3896	1105	3896	
3895	1106	3895	
3894	1107	3894	
3893	1108	3893	
3892	1109	3892	
3891	1110	3891	
3890	1111	3890	
3889	1112	3889	
3888	1113	3888	
3887	1114	3887	
3886	1115	3886	
3885	1116	3885	
3884	1117	3884	
3883	1118	3883	
3882	1119	3882	
3881	1120	3881	
3880	1121	3880	
3879	1122	3879	
3878	1123	3878	
3877	1124	3877	
3876	1125	3876	
3875	1126	3875	
3874	1127	3874	
3873	1128	3873	
3872	1129	3872	
3871	1130	3871	
3870	1131	3870	
3869	1132	3869	
3868	1133	3868	
3867	1134	3867	
3866	1135	3866	
3865	1136	3865	
3864	1137	3864	
3863	1138	3863	
3862	1139	3862	
3861	1140	3861	
3860	1141	3860	
3859	1142	3859	
3858	1143	3858	
3857	1144	3857	
3856	1145	3856	
3855	1146	3855	
3854	1147	3854	
3853	1148	3853	
3852	1149	3852	
3851	1150	3851	
3850	1151	3850	
3849	1152	3849	
3848	1153	3848	
3847	1154	3847	
3846	1155	3846	
3845	1156	3845	
3844	1157	3844	
3843	1158	3843	
3842	1159	3842	
3841	1160	3841	
3840	1161	3840	
3839	1162	3839	
3838	1163	3838	
3837	1164	3837	
3836	1165	3836	
3835	1166	3835	
3834	1167	3834	
3833	1168	3833	
3832	1169	3832	
3831	1170	3831	
3830	1171	3830	
3829	1172	3829	
3828	1173	3828	
3827	1174	3827	
3826	1175	3826	
3825	1176	3825	
3824	1177	3824	
3823	1178	3823	
3822	1179	3822	
3821	1180	3821	
3820	1181	3820	
3819	1182	3819	
3818	1183	3818	
3817	1184	3817	
3816	1185	3816	
3815	1186	3815	
3814	1187	3814	
3813	1188	3813	
3812	1189	3812	
3811	1190	3811	
3810	1191	3810	
3809	1192	3809	
3808	1193	3808	
3807	1194	3807	
3806	1195	3806	
3805	1196	3805	
3804	1197	3804	
3803	1198	3803	
3802	1199	3802	
3801	1200	3801	
3800	1201	3800	
3799	1202	3799	
3798	1203	3798	
3797	1204	3797	
3796	1205	3796	
3795	1206	3795	
3794	1207	3794	
3793	1208	3793	
3792	1209	3792	
3791	1210	3791	
3790	1211	3790	
3789	1212	3789	
3788	1213	3788	
3787	1214	3787	
3786	1215	3786	
3785	1216	3785	
3784	1217	3784	
3783	1218	3783	
3782	1219	3782	
3781	1220	3781	
3780	1221	3780	
3779	1222	3779	
3778	1223	3778	
3777	1224	3777	
3776	1225	3776	
3775	1226	3775	
3774	1227	3774	
3773	1228	3773	
3772	1229	3772	
3771	1230	3771	
3770	1231	3770	
3769	1232	3769	
3768	1233	3768	
3767	1234	3767	
3766	1235	3766	
3765	1236	3765	
3764	1237	3764	
3763	1238	3763	
3762	1239	3762	
3761	1240	3761	
3760	1241	3760	
3759	1242	3759	
3758	1243	3758	
3757	1244	3757	
3756	1245	3756	
3755	1246	3755	
3754	1247	3754	
3753	1248	3753	
3752	1249	3752	
3751	1250	3751	
3750	1251	3750	
3749	1252	3749	
3748	1253	3748	
3747	1254	3747	
3746	1255	3746	
3745	1256	3745	
3744	1257	3744	
3743	1258	3743	
3742	1259	3742	
3741	1260	3741	
3740	1261	3740	
3739	1262	3739	
3738	1263	3738	
3737	1264	3737	
3736	1265	3736	
3735	1266	3735	
3734	1267	3734	
3733	1268	3733	
3732	1269	3732	
3731	1270	3731	
3730	1271	3730	
3729	1272	3729	
3728	1273	3728	
3727	1274	3727	
3726	1275	3726	
3725	1276	3725	
3724	1277	3724	
3723	1278	3723	
3722	1279	3722	
3721	1280	3721	
3720	1281	3720	
3719	1282	3719	
3718	1283	3718	
3717	1284	3717	
3716	1285	3716	
3715	1286	3715	
3714	1287	3714	
3713	1288	3713	
3712	1289	3712	
3711	1290	3711	
3710	1291	3710	
3709	1292	3709	
3708	1293	3708	
3707	1294	3707	
3706	1295	3706	
3705	1296	3705	
3704	1297	3704	
3703	1298	3703	
3702	1299	3702	
3701	1300	3701	
3700	1301	3700	
3699	1302	3699	
3698	1303	3698	
3697	1304	3697	
3696	1305	3696	
3695	1306	3695	
3694	1307	3694	
3693	1308	3693	
3692	1309	3692	
3691	1310	3691	
3690	1311	3690	
3689	1312	3689	
3688	1313	3688	
3687	1314	3687	
3686	1315	3686	
3685	1316	3685	
3684	1317	3684	
3683	1318	3683	
3682	1319	3682	
3681	1320	3681	
3680	1321	3680	
3679	1322	3679	
3678	1323	3678	
3677	1324	3677	
3676	1325	3676	
3675	1326	3675	
3674	1327	3674	
3673	1328	3673	
3672	1329	3672	
3671	1330	3671	
3670	1331	3670	
3669	1332	3669	
3668	1333	3668	
3667	1334	3667	
3666	1335	3666	
3665	1336	3665	
3664	1337	3664	
3663	1338	3663	
3662	1339	3662	
3661	1340	3661	
3660	1341	3660	
3659	1342	3659	
3658	1343	3658	
3657	1344	3657	
3656	1345	3656	
3655	1346	3655	
3654	1347	3654	
3653	1348	3653	
3652	1349	3652	
3651	1350	3651	
3650	1351	3650	
3649	1352	3649	
3648	1353	3648	
3647	1354	3647	
3646	1355	3646	
3645	1356	3645	
3644	1357	3644	
3643	1358	3643	
3642	1359	3642	
3641	1360	3641	
3640	1361	3640	
3639	1362	3639	
3638	1363	3638	
3637	1364	3637	
3636	1365	3636	
3635	1366	3635	
3634	1367	3634	
3633	1368	3633	
3632	1369	3632	
3631	1370	3631	
3630	1371	3630	
3629	1372	3629	
3628	1373	3628	
3627	1374	3627	
3626	1375	3626	
3625	1376	3625	
3624	1377	3624	
3623	1378	3623	
3622	1379	3622	
3621	1380	3621	
3620	1381	3620	
3619	1382	3619	
3618	1383	3618	
3617	1384	3617	
3616	1385	3616	
3615	1386	3615	
3614	1387	3614	
3613	1388	3613	
3612	1389	3612	
3611	1390	3611	
3610	1391	3610	
3609	1392	3609	
3608	1393	3608	
3607	1394	3607	
3606	1395	3606	
3605	1396	3605	
3604	1397	3604	
3603	1398	3603	
3602	1399	3602	
3601	1400	3601	
3600	1401	3600	
3599	1402	3599	
3598	1403	3598	
3597	1404	3597	
3596	1405	3596	
3595	1406	3595	
3594	1407	3594	
3593	1408	3593	
3592	1409	3592	
3591	1410	3591	
3590	1411	3590	
3589	1412	3589	
3588	1413	3588	
3587	1414	3587	
3586	1415	3586	
3585	1416	3585	
3584	1417	3584	
3583	1418	3583	
3582	1419	3582	
3581	1420	3581	
3580	1421	3580	
3579	1422	3579	
3578	1423	3578	
3577	1424	3577	
3576	1425	3576	
3575	1426	3575	
3574	1427	3574	
3573	1428	3573	
3572	1429	3572	
3571	1430	3571	
3570	1431	3570	
3569	1432	3569	
3568	1433	3568	
3567	1434	3567	
3566	1435	3566	
3565	1436	3565	
3564	1437	3564	
3563	1438	3563	
3562	1439	3562	
3561	1440	3561	
3560	1441	3560	
3559	1442	3559	
3558	1443	3558	
3557	1444	3557	
3556	1445	3556	
3555	1446	3555	
3554	1447	3554	
3553	1448	3553	
3552	1449	3552	
3551	1450	3551	
3550	1451	3550	
3549	1452	3549	
3548	1453	3548	
3547	1454	3547	
3546	1455	3546	
3545	1456	3545	
3544	1457	3544	
3543	1458	3543	
3542	1459	3542	
3541	1460	3541	
3540	1461	3540	
3539	1462	3539	
3538	1463	3538	
3537	1464	3537	
3536	1465	3536	
3535	1466	3535	
3534	1467	3534	
3533	1468	3533	
3532	1469	3532	
3531	1470	3531	
3530	1471	3530	
3529	1472	3529	
3528	1473	3528	
3527	1474	3527	
3526	1475	3526	
3525	1476	3525	
3524	1477	3524	
3523	1478	3523	
3522	1479	3522	
3521	1480	3521	
3520	1481	3520	
3519	1482	3519	
3518	1483	3518	
3517	1484	3517	
3516	1485	3516	
3515	1486	3515	
3514	1487	3514	
3513	1488	3513	
3512	1489	3512	
3511	1490	3511	
3510	1491	3510	
3509	1492	3509	
3508	1493	3508	
3507	1494	3507	
3506	1495	3506	
3505	1496	3505	
3504	1497	3504	
3503	1498	3503	
3502	1499	3502	
